Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
003_edit staff,Chrome 73.0.3683.75,\u7F16\u8F91\u7528\u6237,2019-04-17 13:50:11,2019-04-17 13:52:08,1m - 56.171s,FAILED
,,,,,,
Test Cases/001_Login_Home/002_Login,Chrome 73.0.3683.75,登录（记住密码）,2019-04-17 13:50:12,2019-04-17 13:50:25,12.922s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 13:50:12,2019-04-17 13:50:12,0.008s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 13:50:13,2019-04-17 13:50:18,5.672s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 13:50:18,2019-04-17 13:50:19,1.012s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 13:50:19,2019-04-17 13:50:20,0.284s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 13:50:20,2019-04-17 13:50:21,1.005s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 13:50:21,2019-04-17 13:50:21,0.155s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 13:50:21,2019-04-17 13:50:22,1.005s,PASSED
"Statement - R = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementChecked(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Login/remember_password), 10)",Chrome 73.0.3683.75,,2019-04-17 13:50:22,2019-04-17 13:50:22,0.061s,PASSED
Statement - If (R),Chrome 73.0.3683.75,,2019-04-17 13:50:22,2019-04-17 13:50:22,0.004s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 13:50:22,2019-04-17 13:50:22,0.097s,PASSED
"Statement - a = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(homepage/a_homepage), 40)",Chrome 73.0.3683.75,,2019-04-17 13:50:22,2019-04-17 13:50:23,0.644s,PASSED
Statement - If (a),Chrome 73.0.3683.75,,2019-04-17 13:50:23,2019-04-17 13:50:23,0.327s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 13:50:23,2019-04-17 13:50:23,0.007s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/001_Enter_User",Chrome 73.0.3683.75,从系统设置进入人员管理,2019-04-17 13:50:25,2019-04-17 13:50:39,13.924s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 13:50:25,2019-04-17 13:50:25,0.004s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 13:50:25,2019-04-17 13:50:33,8.101s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 13:50:33,2019-04-17 13:50:34,1.005s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 13:50:34,2019-04-17 13:50:34,0.110s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 13:50:34,2019-04-17 13:50:35,1.004s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 13:50:35,2019-04-17 13:50:36,0.393s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 13:50:36,2019-04-17 13:50:37,1.003s,PASSED
"Statement - verify_user = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/cite_usertable), 0)",Chrome 73.0.3683.75,,2019-04-17 13:50:37,2019-04-17 13:50:37,0.032s,PASSED
Statement - If (verify_user),Chrome 73.0.3683.75,,2019-04-17 13:50:37,2019-04-17 13:50:37,0.006s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 13:50:37,2019-04-17 13:50:37,0.005s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/009_check_userEditpage",Chrome 73.0.3683.75,1.打开编辑窗口，检查列表中的数据与编辑页面数据一致。,2019-04-17 13:50:39,2019-04-17 13:51:01,21.965s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 13:50:39,2019-04-17 13:50:39,0.004s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 13:50:39,2019-04-17 13:50:52,12.165s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 13:50:52,2019-04-17 13:50:52,0.161s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 13:50:52,2019-04-17 13:50:53,1.006s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 13:50:53,2019-04-17 13:50:53,0.155s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 13:50:53,2019-04-17 13:50:54,1.003s,PASSED
Statement - i = 1,Chrome 73.0.3683.75,,2019-04-17 13:50:54,2019-04-17 13:50:54,0.002s,PASSED
Statement - userinfo = [],Chrome 73.0.3683.75,,2019-04-17 13:50:54,2019-04-17 13:50:54,0.003s,PASSED
"Statement - For ([j = 1, j <= 5, (j++)])",Chrome 73.0.3683.75,,2019-04-17 13:50:54,2019-04-17 13:50:56,2.460s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 13:50:56,2019-04-17 13:50:57,0.923s,FAILED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 13:50:57,2019-04-17 13:50:59,1.278s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/010_Edit_User_error",Chrome 73.0.3683.75,"1.搜索人员，并编辑第一个。
验证当必填项为空的时候，应该对应弹出提示；
验证邮箱格式不对的时候，演出对应提示；验证号码只能支持数字输入，其他字符无法输入",2019-04-17 13:51:01,2019-04-17 13:51:37,35.959s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 13:51:01,2019-04-17 13:51:01,0.003s,PASSED
