Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
003_edit staff,Chrome 73.0.3683.75,\u7F16\u8F91\u7528\u6237,2019-04-17 12:24:38,2019-04-17 12:25:32,54.223s,FAILED
,,,,,,
Test Cases/001_Login_Home/002_Login,Chrome 73.0.3683.75,登录（记住密码）,2019-04-17 12:24:38,2019-04-17 12:24:54,16.065s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 12:24:38,2019-04-17 12:24:38,0.018s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 12:24:39,2019-04-17 12:24:46,7.333s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 12:24:46,2019-04-17 12:24:47,1.009s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 12:24:47,2019-04-17 12:24:47,0.252s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 12:24:47,2019-04-17 12:24:48,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 12:24:48,2019-04-17 12:24:49,0.198s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 12:24:49,2019-04-17 12:24:50,1.004s,PASSED
"Statement - R = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementChecked(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Login/remember_password), 10)",Chrome 73.0.3683.75,,2019-04-17 12:24:50,2019-04-17 12:24:50,0.072s,PASSED
Statement - If (R),Chrome 73.0.3683.75,,2019-04-17 12:24:50,2019-04-17 12:24:50,0.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 12:24:50,2019-04-17 12:24:50,0.130s,PASSED
"Statement - a = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(homepage/a_homepage), 40)",Chrome 73.0.3683.75,,2019-04-17 12:24:50,2019-04-17 12:24:52,1.772s,PASSED
Statement - If (a),Chrome 73.0.3683.75,,2019-04-17 12:24:52,2019-04-17 12:24:52,0.498s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 12:24:52,2019-04-17 12:24:52,0.006s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/001_Enter_User",Chrome 73.0.3683.75,从系统设置进入人员管理,2019-04-17 12:24:54,2019-04-17 12:25:09,15.086s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 12:24:54,2019-04-17 12:24:54,0.006s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 12:24:54,2019-04-17 12:25:03,8.936s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 12:25:03,2019-04-17 12:25:04,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 12:25:04,2019-04-17 12:25:05,0.142s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 12:25:05,2019-04-17 12:25:06,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 12:25:06,2019-04-17 12:25:06,0.364s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 12:25:06,2019-04-17 12:25:07,1.001s,PASSED
"Statement - verify_user = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/cite_usertable), 0)",Chrome 73.0.3683.75,,2019-04-17 12:25:07,2019-04-17 12:25:07,0.044s,PASSED
Statement - If (verify_user),Chrome 73.0.3683.75,,2019-04-17 12:25:07,2019-04-17 12:25:07,0.003s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 12:25:07,2019-04-17 12:25:07,0.004s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/009_check_userEditpage",Chrome 73.0.3683.75,1.打开编辑窗口，检查列表中的数据与编辑页面数据一致。,2019-04-17 12:25:09,2019-04-17 12:25:20,11.016s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 12:25:09,2019-04-17 12:25:09,0.005s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 12:25:10,2019-04-17 12:25:10,0.002s,NOT_RUN
setText,Chrome 73.0.3683.75,,2019-04-17 12:25:10,2019-04-17 12:25:10,0.191s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 12:25:10,2019-04-17 12:25:11,1.004s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 12:25:11,2019-04-17 12:25:11,0.143s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 12:25:11,2019-04-17 12:25:12,1.020s,PASSED
Statement - i = 1,Chrome 73.0.3683.75,,2019-04-17 12:25:12,2019-04-17 12:25:12,0.002s,PASSED
Statement - userinfo = [],Chrome 73.0.3683.75,,2019-04-17 12:25:12,2019-04-17 12:25:12,0.002s,PASSED
"Statement - For ([j = 1, j <= 5, (j++)])",Chrome 73.0.3683.75,,2019-04-17 12:25:12,2019-04-17 12:25:15,3.338s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 12:25:15,2019-04-17 12:25:16,0.824s,FAILED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 12:25:17,2019-04-17 12:25:18,1.217s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/010_Edit_User_error",Chrome 73.0.3683.75,"1.搜索人员，并编辑第一个。
验证当必填项为空的时候，应该对应弹出提示；
验证邮箱格式不对的时候，演出对应提示；验证号码只能支持数字输入，其他字符无法输入",2019-04-17 12:25:20,2019-04-17 12:25:27,6.227s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 12:25:20,2019-04-17 12:25:20,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 12:25:21,2019-04-17 12:25:21,0.002s,NOT_RUN
maximizeWindow,Chrome 73.0.3683.75,,2019-04-17 12:25:21,2019-04-17 12:25:22,1.071s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 12:25:22,2019-04-17 12:25:22,0.129s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 12:25:22,2019-04-17 12:25:23,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 12:25:23,2019-04-17 12:25:23,0.089s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 12:25:23,2019-04-17 12:25:24,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 12:25:24,2019-04-17 12:25:25,0.543s,FAILED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 12:25:25,2019-04-17 12:25:25,0.002s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/011_edit_user_normal",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才编辑的用户，验证是否成功编辑。,2019-04-17 12:25:27,2019-04-17 12:25:32,5.213s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 12:25:27,2019-04-17 12:25:27,0.004s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 12:25:27,2019-04-17 12:25:27,0.001s,NOT_RUN
maximizeWindow,Chrome 73.0.3683.75,,2019-04-17 12:25:27,2019-04-17 12:25:27,0.007s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 12:25:27,2019-04-17 12:25:27,0.103s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 12:25:27,2019-04-17 12:25:28,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 12:25:28,2019-04-17 12:25:28,0.090s,PASSED
